origin,destination,route,months_count,total_passengers,mean_passengers,trend,seasonality_strength,recent_growth_pct,recent_avg,test_period_avg,volatility,category
GVA,Krakow,GVA-Krakow,165,162076,982.2787878787879,0.5818484337652596,13.252314607739818,-59.876945156874996,914.939393939394,1190.3333333333333,78.32136432913663,mid_volume_stable_growth_low_seasonality
GVA,Kuala Lumpur.International,GVA-Kuala Lumpur.International,165,83509,506.1151515151515,1.8729875369945026,24.507008442504745,123.1697360065318,1366.6666666666667,1534.3333333333333,107.02828404067937,low_volume_high_growth_low_seasonality
GVA,Köln Bonn,GVA-Köln Bonn,165,14123,85.5939393939394,0.009975254091644356,23.407017451741208,-39.130130270345994,87.78787878787878,139.0,68.13330281401086,low_volume_stable_growth_low_seasonality
GVA,La Coruna,GVA-La Coruna,165,37082,224.73939393939395,3.3116513305229236,31.33171578567731,,1102.3636363636363,1368.0,212.07373003945062,low_volume_high_growth_low_seasonality
GVA,Lamezia Terme,GVA-Lamezia Terme,165,52677,319.25454545454545,1.034372229566261,103.53855696996739,126.01385891173462,552.6666666666666,707.1666666666666,128.90404486314614,low_volume_high_growth_high_seasonality
GVA,Lanzarote,GVA-Lanzarote,165,33332,202.0121212121212,3.094230631502082,13.561151431266092,,882.3939393939394,1377.0,215.3372908361786,low_volume_high_growth_low_seasonality
GVA,Larnaca,GVA-Larnaca,165,88657,537.3151515151516,0.688803838736351,51.982600077478516,63.9158179801501,862.060606060606,1021.5,76.68499058000661,low_volume_stable_growth_high_seasonality
GVA,Las Palmas,GVA-Las Palmas,165,81709,495.2060606060606,0.8939474495810005,28.930519103373577,42.32035855997685,894.8787878787879,996.1666666666666,91.31503915152867,low_volume_stable_growth_low_seasonality
GVA,Las Vegas Mccarran Intl.Airport,GVA-Las Vegas Mccarran Intl.Airport,165,29738,180.23030303030302,0.6768676029820687,48.251007881825956,27.15829624920534,303.06060606060606,429.3333333333333,80.20935218816074,low_volume_stable_growth_high_seasonality
GVA,Latvia,GVA-Latvia,165,96124,582.569696969697,0.5886115286723324,27.728289388043326,-52.737332894813214,616.9090909090909,628.1666666666666,85.7415216226054,low_volume_stable_growth_low_seasonality
GVA,Lebanon,GVA-Lebanon,165,348394,2111.478787878788,0.16737935911316287,22.505944810700353,0.5255805371781015,2407.7272727272725,3193.1666666666665,39.91074437112431,mid_volume_stable_growth_low_seasonality
GVA,Leeds Bradford,GVA-Leeds Bradford,165,238873,1447.7151515151515,-0.5375960904005184,129.3150568439354,-12.326101198504768,1378.8181818181818,547.6666666666666,136.7198843592578,mid_volume_declining_high_seasonality
GVA,Leipzig,GVA-Leipzig,165,16996,103.0060606060606,-0.055916953827909524,13.900331201392364,-37.27180992569489,103.60606060606061,100.83333333333333,62.9170693723395,low_volume_declining_low_seasonality
GVA,Lille Lesquin,GVA-Lille Lesquin,165,339381,2056.8545454545456,0.36236708363177816,16.370722525022106,-27.6566023853573,2055.878787878788,1431.1666666666667,50.97772893310807,mid_volume_stable_growth_low_seasonality
GVA,Lisboa,GVA-Lisboa,165,3167428,19196.533333333333,0.3716966831712299,13.936855523596595,13.167937777078883,24570.39393939394,25557.166666666668,31.51855024375217,high_volume_stable_growth_low_seasonality
GVA,Lithuania,GVA-Lithuania,165,73410,444.90909090909093,0.5643369013661692,17.985876043973683,21.496918992034473,673.6666666666666,786.1666666666666,50.682264786754516,low_volume_stable_growth_low_seasonality
GVA,Liverpool,GVA-Liverpool,165,670617,4064.3454545454547,-0.6813514097289101,73.1870351615031,-48.34433101058442,2731.3939393939395,368.3333333333333,88.22401473520922,high_volume_declining_high_seasonality
GVA,Ljubljana,GVA-Ljubljana,165,26824,162.56969696969696,0.3954738387651657,19.346278559718705,-4.145951704545448,218.12121212121212,277.8333333333333,54.86283430146499,low_volume_stable_growth_low_seasonality
GVA,London City,GVA-London City,165,930122,5637.10303030303,-0.7686766709893198,17.481350038030868,-68.62211836245883,2608.181818181818,380.8333333333333,61.30127460011021,high_volume_declining_low_seasonality
GVA,London Gatwick,GVA-London Gatwick,165,4747710,28774.0,-0.09601624055261904,37.38516906467048,-8.584970220021173,31341.363636363636,24143.833333333332,51.24881782523914,high_volume_declining_low_seasonality
GVA,London Heathrow,GVA-London Heathrow,165,5132734,31107.478787878787,0.0834493883111245,19.07556043377296,-2.96712168488345,35710.84848484849,34350.833333333336,38.664710300220655,high_volume_stable_growth_low_seasonality
GVA,London Luton,GVA-London Luton,165,1768637,10719.012121212121,0.06744278831244253,58.10851776225632,4.311263972484954,13479.333333333334,7054.0,70.31748386178054,high_volume_stable_growth_high_seasonality
GVA,London Stansted,GVA-London Stansted,165,376796,2283.612121212121,-0.5639446204565807,132.5394237484104,-58.416911643641875,1492.3939393939395,500.3333333333333,151.33547187030828,mid_volume_declining_high_seasonality
GVA,Los Angeles International,GVA-Los Angeles International,165,193527,1172.8909090909092,0.4584458910545905,36.42376717660826,22.692942687177336,1773.4242424242425,1970.5,60.29667788583559,mid_volume_stable_growth_low_seasonality
GVA,Lugano-Agno,GVA-Lugano-Agno,165,146431,887.4606060606061,-1.8291060428582109,17.103250565618097,-100.0,0.0,0.0,121.87850129948391,mid_volume_declining_low_seasonality
GVA,Luxembourg,GVA-Luxembourg,165,585346,3547.551515151515,-0.21590317151844207,17.529934444968482,-30.243339431018455,3287.5151515151515,3141.6666666666665,42.24062540509832,high_volume_declining_low_seasonality
GVA,Madeira,GVA-Madeira,165,106384,644.7515151515152,1.2206445987850203,32.99566702488622,80.26669292335392,1294.5151515151515,1998.8333333333333,80.36895994414273,low_volume_high_growth_low_seasonality
GVA,Madrid Barajas,GVA-Madrid Barajas,165,3346009,20278.842424242423,-0.05223570891046129,8.220830162471279,-11.095814951380865,20919.969696969696,21573.666666666668,29.25831189432117,high_volume_declining_low_seasonality
GVA,Mahe Island,GVA-Mahe Island,165,30739,186.2969696969697,1.6344257779264002,38.493312377404685,-13.48177147051626,294.6666666666667,287.3333333333333,103.20944722206403,low_volume_high_growth_low_seasonality
GVA,Malaga,GVA-Malaga,165,1066107,6461.254545454545,0.40061131533894784,33.19119162794163,11.199438421131314,8396.515151515152,10669.333333333334,45.893154698780556,high_volume_stable_growth_low_seasonality
GVA,Maldives,GVA-Maldives,165,52079,315.630303030303,1.485588083916305,55.992386334145216,33.61842462898871,558.6363636363636,372.8333333333333,95.39055898956997,low_volume_high_growth_high_seasonality
GVA,Male,GVA-Male,165,52079,315.630303030303,1.485588083916305,55.992386334145216,33.61842462898871,558.6363636363636,372.8333333333333,95.39055898956997,low_volume_high_growth_high_seasonality
GVA,Malta,GVA-Malta,165,347036,2103.2484848484846,0.8296751239142172,70.20088403442288,7.914499911916127,3341.2727272727275,4394.0,92.90951695635246,mid_volume_stable_growth_high_seasonality
GVA,Manchester International,GVA-Manchester International,165,1570499,9518.175757575758,0.582640852616628,37.24390249161764,23.275012407468246,14696.333333333334,12368.5,58.58546780531451,high_volume_stable_growth_low_seasonality
GVA,Manila Ninoy Aquino International,GVA-Manila Ninoy Aquino International,165,62423,378.3212121212121,1.584835910086247,19.451522940225257,18.635226324967782,790.2424242424242,724.6666666666666,94.12673376836064,low_volume_high_growth_low_seasonality
GVA,Marrakech,GVA-Marrakech,165,744229,4510.478787878787,0.6468555803104026,22.94081617072541,45.92495350618095,7275.818181818182,8202.666666666666,55.10048563935802,high_volume_stable_growth_low_seasonality
GVA,Marsa Alam,GVA-Marsa Alam,165,8788,53.26060606060606,3.2678851346791187,37.4824856150551,,209.1818181818182,616.5,309.8847180624526,low_volume_high_growth_low_seasonality
GVA,Marseille,GVA-Marseille,165,23957,145.1939393939394,-0.6047832876485761,27.516609647195327,-75.37272488728799,78.21212121212122,90.66666666666667,160.49822914655073,low_volume_declining_low_seasonality
GVA,Mauritius,GVA-Mauritius,165,381968,2314.957575757576,1.3445896821498435,40.63665047453229,-7.049748555181891,4091.5151515151515,3740.6666666666665,101.78124629546537,mid_volume_high_growth_low_seasonality
GVA,Melbourne,GVA-Melbourne,165,32618,197.6848484848485,1.217316147838089,37.09573493959128,-0.9145698992708791,356.2121212121212,338.8333333333333,91.02340583050305,low_volume_high_growth_low_seasonality
GVA,Menorca,GVA-Menorca,165,78411,475.2181818181818,2.054276402415179,112.53479574619864,104.69224073919266,1051.1515151515152,1855.1666666666667,156.6956944253951,low_volume_high_growth_high_seasonality
GVA,Mexico City Benito Juarez Intl,GVA-Mexico City Benito Juarez Intl,165,107024,648.630303030303,1.0958262308187199,19.631880526202707,38.665482645678686,1151.4242424242425,957.5,65.20858205547924,low_volume_high_growth_low_seasonality
GVA,Miami International,GVA-Miami International,165,168117,1018.8909090909091,0.110646885481208,25.928902010858838,4.23322347239469,1312.1515151515152,1145.3333333333333,51.087781871537615,mid_volume_stable_growth_low_seasonality
GVA,Mikonos,GVA-Mikonos,165,181376,1099.2484848484848,1.1218721612588132,115.34116125314648,61.74451949605187,1803.1818181818182,3324.0,131.3679599093931,mid_volume_high_growth_high_seasonality
GVA,Milano Linate,GVA-Milano Linate,165,26791,162.36969696969697,1.1585502332193953,34.35141575666199,-82.75846917702887,79.27272727272727,137.0,220.0012116356243,low_volume_high_growth_low_seasonality
GVA,Milano Malpensa,GVA-Milano Malpensa,165,19621,118.91515151515152,0.5553990645481992,30.117362950226894,75.4109359275411,211.27272727272728,468.5,85.11223776377325,low_volume_stable_growth_low_seasonality
GVA,Milas Bodrum International,GVA-Milas Bodrum International,165,15916,96.46060606060605,1.8521180754494462,110.92833987039113,27.790206797268652,165.87878787878788,269.5,161.40144455697504,low_volume_high_growth_high_seasonality
GVA,Minneapolis International,GVA-Minneapolis International,165,38696,234.52121212121213,1.2251126692402263,32.6221506821609,15.3615013574422,442.09090909090907,597.0,97.1106896303035,low_volume_high_growth_low_seasonality
GVA,Minsk International 2,GVA-Minsk International 2,165,48388,293.26060606060605,-0.7209120170195337,25.861320298244383,-99.77713343567002,1.4848484848484849,2.0,98.28803770652996,low_volume_declining_low_seasonality
GVA,Moldova,GVA-Moldova,165,45932,278.3757575757576,0.9451160831238521,22.705129798625794,-7.27272727272727,452.3030303030303,698.0,79.35602928587609,low_volume_high_growth_low_seasonality
GVA,Monastir,GVA-Monastir,165,14187,85.98181818181818,-2.573386033508062,92.1983934753604,,1.9090909090909092,3.6666666666666665,206.7195126886784,low_volume_declining_high_seasonality
GVA,Montenegro,GVA-Montenegro,165,41552,251.83030303030304,2.192849347508848,120.30045658432213,118.9468315695525,650.4545454545455,1331.5,190.4612429681142,low_volume_high_growth_high_seasonality
GVA,Montreal Dorval International,GVA-Montreal Dorval International,165,320164,1940.387878787879,2.105278028014359,33.208891365260335,742.7650515711201,5678.363636363636,6250.166666666667,120.50639556348219,mid_volume_high_growth_low_seasonality
GVA,Moskva Sheremetyevo,GVA-Moskva Sheremetyevo,165,693517,4203.133333333333,-1.3772080734397718,22.898941186762066,-99.75461246607242,15.424242424242424,39.5,75.81881735941528,high_volume_declining_low_seasonality
GVA,Moskva Vnukovo,GVA-Moskva Vnukovo,165,31683,192.01818181818183,2.475390599104647,32.37834027053653,,677.5757575757576,595.8333333333334,151.90297042714838,low_volume_high_growth_low_seasonality
GVA,Muscat,GVA-Muscat,165,29731,180.1878787878788,1.1811132767184078,35.251585742358365,19.797531498156875,329.90909090909093,335.6666666666667,82.6811912584835,low_volume_high_growth_low_seasonality
GVA,Myanmar,GVA-Myanmar,165,9016,54.64242424242424,-1.1012082682854343,44.41876884822788,-99.95003851198034,0.06060606060606061,0.0,117.59788371246407,low_volume_declining_low_seasonality
GVA,München Franz Joseph Strauss,GVA-München Franz Joseph Strauss,165,733680,4446.545454545455,0.3915414406641492,14.299866939851164,-30.626720508293225,5288.363636363636,3487.1666666666665,73.47193621478523,high_volume_stable_growth_low_seasonality
GVA,Nairobi Jomo Kenyatta International,GVA-Nairobi Jomo Kenyatta International,165,98216,595.2484848484848,0.9183382958950649,17.431193306931398,-10.37528728835782,880.3636363636364,836.1666666666666,76.34297546524903,low_volume_stable_growth_low_seasonality
GVA,Namibia,GVA-Namibia,165,13878,84.10909090909091,0.4195175675839042,46.97393905517486,-26.165754593312386,89.60606060606061,83.33333333333333,81.03055068267301,low_volume_stable_growth_high_seasonality
GVA,Nantes,GVA-Nantes,165,1208271,7322.854545454546,0.45027025629147727,11.94615938215054,11.91657425241737,9587.333333333334,8775.5,33.66148631476663,high_volume_stable_growth_low_seasonality
GVA,Napoli Capodichino,GVA-Napoli Capodichino,165,635760,3853.090909090909,0.6989237121557481,30.342515257979834,38.223244811373505,5931.69696969697,5812.166666666667,53.30242819902411,high_volume_stable_growth_low_seasonality
GVA,Nepal,GVA-Nepal,165,14994,90.87272727272727,1.5308870940807349,59.422712025980736,-25.736947131779026,148.4848484848485,130.33333333333334,126.56953308135401,low_volume_high_growth_high_seasonality
GVA,New York J F Kennedy,GVA-New York J F Kennedy,165,826768,5010.715151515152,0.34315231712586336,20.926248885058897,48.684921473796386,7935.727272727273,7508.166666666667,52.002810936705835,high_volume_stable_growth_low_seasonality
GVA,New York Newark International,GVA-New York Newark International,165,588760,3568.242424242424,-0.303078775284957,16.26346908581962,-30.323164628573906,3032.3939393939395,2740.3333333333335,45.448654855751286,high_volume_declining_low_seasonality
GVA,Newcastle,GVA-Newcastle,165,289284,1753.2363636363636,-0.33438761687865015,75.29927058046731,-47.82812312601017,1384.090909090909,642.5,93.71105452190042,mid_volume_declining_high_seasonality
GVA,Nice,GVA-Nice,165,2509792,15210.860606060605,0.0849688121738382,22.43741650560265,12.244612679882183,18208.757575757576,20478.166666666668,35.648590270943494,high_volume_stable_growth_low_seasonality
GVA,Nürnberg,GVA-Nürnberg,165,27466,166.46060606060607,-0.13270698533732087,11.677195295607607,-39.251893939393945,155.5151515151515,135.0,49.48635926504273,low_volume_declining_low_seasonality
GVA,Olbia,GVA-Olbia,165,368497,2233.3151515151517,0.7634207337917243,105.18305039312511,12.867140960734828,3250.6363636363635,6141.166666666667,114.50066195193966,mid_volume_stable_growth_high_seasonality
GVA,Oman,GVA-Oman,165,30299,183.63030303030303,1.197122156247395,35.5538842123216,19.744444544286395,336.5151515151515,343.6666666666667,83.3099279635039,low_volume_high_growth_low_seasonality
GVA,Orlando International,GVA-Orlando International,165,26389,159.93333333333334,0.8383806050983649,24.204653892698975,45.2879869692479,299.57575757575756,375.1666666666667,72.95761659431886,low_volume_stable_growth_low_seasonality
GVA,Oslo Gardermoen,GVA-Oslo Gardermoen,165,441298,2674.5333333333333,0.20813626297411175,34.51314658657698,8.413585139079514,3540.757575757576,4745.0,53.86642419344286,high_volume_stable_growth_low_seasonality
GVA,Ottawa Mcdonald Cartier Intl,GVA-Ottawa Mcdonald Cartier Intl,165,13170,79.81818181818181,0.46870390746981483,23.060333981851358,-58.73297244228698,76.42424242424242,131.5,126.55038801529763,low_volume_stable_growth_low_seasonality
GVA,Palermo Punta Rasai,GVA-Palermo Punta Rasai,165,160683,973.8363636363637,1.111360351464286,57.69928487769934,20.523418862651095,1598.5757575757575,2441.5,87.0296805398984,mid_volume_high_growth_high_seasonality
GVA,Palma De Mallorca,GVA-Palma De Mallorca,165,1030148,6243.321212121212,0.3505072352605159,79.2237755417349,-1.8424842199156195,7747.545454545455,12172.666666666666,84.8859561220937,high_volume_stable_growth_high_seasonality
GVA,Panama,GVA-Panama,165,35651,216.06666666666666,1.4379437941811661,15.966058145553925,24.89158716392021,400.0,350.5,83.46056463147859,low_volume_high_growth_low_seasonality
GVA,Panama City Tocumen Internationl,GVA-Panama City Tocumen Internationl,165,35649,216.05454545454546,1.4381271462493204,15.965662582501755,24.89158716392021,400.0,350.5,83.47089845925245,low_volume_high_growth_low_seasonality
GVA,Paris Charles De Gaulle,GVA-Paris Charles De Gaulle,165,2702245,16377.242424242424,-0.8073350785497653,9.745671418486438,-34.696629443586524,10307.121212121212,9636.666666666666,56.918116724840196,high_volume_declining_low_seasonality
GVA,Paris Orly,GVA-Paris Orly,165,1574505,9542.454545454546,-0.48081909355000296,32.60499412370682,-57.20429764660801,5897.212121212121,4490.666666666667,56.82418877488888,high_volume_declining_low_seasonality
GVA,Perth,GVA-Perth,165,14396,87.24848484848485,1.5228006545274315,83.95375616306777,2.191665665906083,171.9090909090909,129.16666666666666,148.7927337959867,low_volume_high_growth_high_seasonality
GVA,Philadelphia International,GVA-Philadelphia International,165,29419,178.2969696969697,0.1764791894495334,25.23712288302485,4.02340892465252,237.0,262.1666666666667,62.812828628756115,low_volume_stable_growth_low_seasonality
GVA,Phoenix Sky Harbor International,GVA-Phoenix Sky Harbor International,165,24827,150.46666666666667,1.0411832857456167,34.419081405088185,110.1975540921919,310.3333333333333,406.8333333333333,84.3701353083251,low_volume_high_growth_low_seasonality
GVA,Phuket.International,GVA-Phuket.International,165,57331,347.46060606060604,1.4329737817030725,58.93754140249642,20.986962988887928,698.3636363636364,402.6666666666667,110.3122168757521,low_volume_high_growth_high_seasonality
GVA,Pisa,GVA-Pisa,165,44002,266.6787878787879,-0.2708112311273356,49.59538037260444,-98.26675121538787,13.666666666666666,16.333333333333332,201.5165918583632,low_volume_declining_high_seasonality
GVA,Podgorica,GVA-Podgorica,165,9157,55.4969696969697,0.9659540538319406,35.901336320107866,,95.24242424242425,106.0,79.50519598949934,low_volume_high_growth_low_seasonality
GVA,Ponta Delgada,GVA-Ponta Delgada,165,31274,189.53939393939393,1.836999215613716,77.95230484069344,105.7887862104325,425.6969696969697,618.6666666666666,128.87056829857033,low_volume_high_growth_high_seasonality
GVA,Porto,GVA-Porto,165,3956642,23979.648484848483,0.5317171903882933,15.094524341913813,17.18043743359445,32802.51515151515,36597.0,34.42068977303327,high_volume_stable_growth_low_seasonality
GVA,Praha,GVA-Praha,165,583095,3533.909090909091,0.3951891537246074,11.533784027246703,32.95510777276998,5149.757575757576,6760.833333333333,42.08690319018439,high_volume_stable_growth_low_seasonality
GVA,Pristina (Kosovo),GVA-Pristina (Kosovo),165,1017519,6166.781818181818,1.1254870104991719,21.070824575227327,104.00510398244948,11506.454545454546,14479.5,57.27426987433003,high_volume_high_growth_low_seasonality
GVA,Pula,GVA-Pula,165,8262,50.07272727272727,1.3136124196651418,192.21369230765274,-94.36244434316166,8.121212121212121,16.166666666666668,444.82584875288967,low_volume_high_growth_high_seasonality
GVA,Punta Cana,GVA-Punta Cana,165,56586,342.94545454545454,0.5164612108464792,36.380110433590545,-62.43368494291004,229.06060606060606,142.5,86.74502114158015,low_volume_stable_growth_low_seasonality
GVA,Rabat,GVA-Rabat,165,39946,242.0969696969697,3.114746235487657,16.296147108316305,,1040.121212121212,1499.5,210.4388500390439,low_volume_high_growth_low_seasonality
GVA,Raleigh/Durham,GVA-Raleigh/Durham,165,13909,84.2969696969697,1.4932919660717188,29.606969409633997,,210.63636363636363,288.5,98.19598006760236,low_volume_high_growth_low_seasonality
GVA,Rebiechowo,GVA-Rebiechowo,165,35818,217.0787878787879,0.6105875145021051,17.746939774831393,30.98685676097127,326.6666666666667,425.6666666666667,45.784272262633756,low_volume_stable_growth_low_seasonality
GVA,Rennes,GVA-Rennes,165,58890,356.90909090909093,1.4646863295620327,42.86234399268079,-59.77016922471468,193.6060606060606,39.0,178.13487580395952,low_volume_high_growth_low_seasonality
GVA,Reykjavik Keflavik,GVA-Reykjavik Keflavik,165,192970,1169.5151515151515,0.6218587195165376,92.62150735570239,-35.055397308472976,1346.121212121212,1917.1666666666667,124.16657463717758,mid_volume_stable_growth_high_seasonality
GVA,Rhodos,GVA-Rhodos,165,51955,314.8787878787879,1.10944015977156,141.80873569613183,228.97755020496353,561.3636363636364,1228.0,186.35618422146354,low_volume_high_growth_high_seasonality
GVA,Riga,GVA-Riga,165,96124,582.569696969697,0.5886115286723324,27.728289388043326,-52.737332894813214,616.9090909090909,628.1666666666666,85.7415216226054,low_volume_stable_growth_low_seasonality
GVA,Rio De Janeiro International,GVA-Rio De Janeiro International,165,108352,656.6787878787878,0.5286703819697188,33.92348749354721,6.437734045096012,944.5757575757576,844.6666666666666,59.80111626208328,low_volume_stable_growth_low_seasonality
GVA,Riyadh,GVA-Riyadh,165,251212,1522.4969696969697,0.741785869037252,61.01766799021326,21.35735682031564,2262.0,3097.8333333333335,86.46076493857157,mid_volume_stable_growth_high_seasonality
GVA,Roma Fiumicino,GVA-Roma Fiumicino,165,1661839,10071.751515151514,-0.14791500469330468,14.39730972086178,-9.008669962996793,10416.030303030304,9926.166666666666,37.69661210017389,high_volume_declining_low_seasonality
GVA,Russia,GVA-Russia,165,1251525,7585.0,-1.3322037013260306,30.455219854411286,-91.15836186065359,977.4848484848485,893.1666666666666,75.65255897731997,high_volume_declining_low_seasonality
GVA,Salt Lake City,GVA-Salt Lake City,165,21344,129.35757575757575,1.8356966020643801,31.763324813813337,99.14984059511156,312.3333333333333,482.3333333333333,105.63992363996493,low_volume_high_growth_low_seasonality
GVA,Salzburg,GVA-Salzburg,165,15308,92.77575757575758,-0.012413667253981431,14.983390317542089,-28.517813628359512,101.48484848484848,122.5,59.4555505154491,low_volume_declining_low_seasonality
GVA,San Diego Lindbergh Field Internat,GVA-San Diego Lindbergh Field Internat,165,24783,150.2,0.8923172281474259,27.374150205568714,55.67603917118481,280.6060606060606,354.1666666666667,76.07313688603914,low_volume_stable_growth_low_seasonality
GVA,San Francisco International,GVA-San Francisco International,165,156970,951.3333333333334,0.41104892248666725,35.15098505127756,11.18738823916305,1366.060606060606,1716.5,57.330632109503824,mid_volume_stable_growth_low_seasonality
GVA,San Jose Juan Santamaria,GVA-San Jose Juan Santamaria,165,24413,147.95757575757577,2.0549510239178055,36.3739787188646,93.22882062735897,345.1818181818182,269.3333333333333,102.2817230795668,low_volume_high_growth_low_seasonality
GVA,Santiago Comodoro Arturo Merino Ben,GVA-Santiago Comodoro Arturo Merino Ben,165,30119,182.53939393939393,1.024356557267834,37.73677387689058,-7.876905702992663,296.6363636363636,225.33333333333334,90.17374470366015,low_volume_high_growth_low_seasonality
GVA,Santiago De Compostela,GVA-Santiago De Compostela,165,516588,3130.836363636364,0.19070653370360793,24.783806628734503,-13.149724011039558,3356.6666666666665,3021.5,39.950042305399705,high_volume_stable_growth_low_seasonality
GVA,Santorini/Thira,GVA-Santorini/Thira,165,121706,737.6121212121212,1.793575051436171,94.59995239943724,82.79792746113989,1421.0,2412.0,130.10166500679574,low_volume_high_growth_high_seasonality
GVA,Sao Paulo Guarulhos Int,GVA-Sao Paulo Guarulhos Int,165,196533,1191.1090909090908,0.7611963340143161,44.076394249790695,34.70741480869228,1950.7878787878788,1347.6666666666667,70.0344806731886,mid_volume_stable_growth_low_seasonality
GVA,Sarajevo,GVA-Sarajevo,165,24293,147.23030303030302,0.1451540363701857,25.987397172754388,-13.74207188160677,162.78787878787878,190.16666666666666,62.262081997288,low_volume_stable_growth_low_seasonality
GVA,Seattle Tacoma International,GVA-Seattle Tacoma International,165,58596,355.1272727272727,1.213663996735793,30.62191909347077,77.35021179101668,736.939393939394,971.6666666666666,79.25944264463546,low_volume_high_growth_low_seasonality
GVA,Senegal,GVA-Senegal,165,77685,470.8181818181818,0.4788267459784462,25.610698809119413,3.7156663167602293,616.2727272727273,581.1666666666666,48.12658393718996,low_volume_stable_growth_low_seasonality
GVA,Serbia,GVA-Serbia,165,328969,1993.7515151515152,0.4614493492229515,15.97092837656707,7.404316872938847,2512.5151515151515,3075.3333333333335,46.74283868876479,mid_volume_stable_growth_low_seasonality
GVA,Sevilla,GVA-Sevilla,165,289146,1752.4,0.8725735981026713,20.810478440385452,56.65318475279387,2972.3636363636365,3226.5,58.04233465665666,mid_volume_stable_growth_low_seasonality
GVA,Seychelles,GVA-Seychelles,165,30769,186.47878787878787,1.6298942331928281,38.43347059732283,-13.48177147051626,294.6666666666667,287.3333333333333,103.01752898060043,low_volume_high_growth_low_seasonality
GVA,Shanghai Pudong International,GVA-Shanghai Pudong International,165,141749,859.0848484848485,0.742188942030251,34.723750001778214,-20.494938934562555,1351.939393939394,3330.0,102.78527966620739,low_volume_stable_growth_low_seasonality
GVA,Sharm El Sheikh International,GVA-Sharm El Sheikh International,165,54777,331.9818181818182,-1.1492953473806917,47.704438281037795,237.90090981489973,353.57575757575756,82.16666666666667,143.32310149894866,low_volume_declining_high_seasonality
GVA,Sibiu,GVA-Sibiu,165,9370,56.78787878787879,0.5782021235607399,12.746447515881975,,66.51515151515152,107.16666666666667,63.0069132997953,low_volume_stable_growth_low_seasonality
GVA,Singapore Changi,GVA-Singapore Changi,165,203079,1230.7818181818182,0.6825739831011431,22.15021610938547,4.134918549658444,1921.6363636363637,2104.1666666666665,62.24445414808532,mid_volume_stable_growth_low_seasonality
GVA,Skopje Alexander The Great,GVA-Skopje Alexander The Great,165,80997,490.8909090909091,1.7651598336653276,29.57621385465485,730.8764370234468,1246.5454545454545,180.83333333333334,148.4635903535066,low_volume_high_growth_low_seasonality
GVA,Sofia,GVA-Sofia,165,210779,1277.448484848485,0.6898820820091429,15.725117097578453,-14.016318340868986,1597.2424242424242,886.0,51.27261660674708,mid_volume_stable_growth_low_seasonality
GVA,Southampton,GVA-Southampton,165,80990,490.8484848484849,0.5579287424322298,139.10715830319717,37.63615631802632,838.2424242424242,21.333333333333332,165.27955649292474,low_volume_stable_growth_high_seasonality
GVA,Southend,GVA-Southend,165,131378,796.230303030303,-0.7346043288119578,101.69892149027307,-74.37418215886831,334.3030303030303,0.0,157.81790417985349,low_volume_declining_high_seasonality
GVA,Sphinx International Airport,GVA-Sphinx International Airport,165,13842,83.89090909090909,3.932637873186236,34.987533721125516,,419.45454545454544,1342.1666666666667,379.1654411957028,low_volume_high_growth_low_seasonality
GVA,Split,GVA-Split,165,269386,1632.6424242424243,0.6892287254209901,118.18698774052567,-17.841552125578218,2008.4545454545455,3342.0,127.36248907081729,mid_volume_stable_growth_high_seasonality
GVA,Sri Lanka,GVA-Sri Lanka,165,60093,364.2,1.5258457620298527,39.81690481846699,-13.609409458466054,667.7272727272727,759.3333333333334,110.81469106883046,low_volume_high_growth_low_seasonality
GVA,St Petersburg Pulkovo,GVA-St Petersburg Pulkovo,165,122387,741.739393939394,-1.1184620810292552,37.40448524321412,-89.13524497629261,133.66666666666666,132.66666666666666,79.58011362926945,low_volume_declining_low_seasonality
GVA,Stockholm Arlanda,GVA-Stockholm Arlanda,165,941872,5708.315151515151,-0.13088174475769804,36.45814322769205,-4.338770558625747,6216.757575757576,5695.333333333333,49.154158275598284,high_volume_declining_low_seasonality
GVA,Stuttgart,GVA-Stuttgart,165,28650,173.63636363636363,-0.587157553137416,31.83268060423428,-55.79541959117474,119.75757575757575,114.83333333333333,72.66855094003829,low_volume_declining_low_seasonality
GVA,Suvarnabhumi Bangkok International,GVA-Suvarnabhumi Bangkok International,165,313610,1900.6666666666667,0.9294056134742922,26.005062494749925,-10.294461603702027,3108.969696969697,3205.6666666666665,77.5141998705006,mid_volume_high_growth_low_seasonality
GVA,Sydney Kingsford Smith,GVA-Sydney Kingsford Smith,165,51665,313.1212121212121,0.8384376109902013,48.03232862281506,-15.605250364608656,486.6060606060606,447.0,90.8686108663177,low_volume_stable_growth_high_seasonality
GVA,Taipei Chiang Kai Shek Intl,GVA-Taipei Chiang Kai Shek Intl,165,33749,204.53939393939393,1.2871181174945578,21.251485992644717,48.561597044758734,444.8181818181818,663.3333333333334,88.01564886001971,low_volume_high_growth_low_seasonality
GVA,Tallinn,GVA-Tallinn,165,59867,362.830303030303,0.6202084698230304,50.5372084136161,41.04997583145683,604.2424242424242,593.6666666666666,73.93633332068536,low_volume_stable_growth_high_seasonality
GVA,Tampa International,GVA-Tampa International,165,13791,83.58181818181818,1.2477500085635953,26.469538547787007,69.21795817372892,179.6060606060606,231.33333333333334,82.86526681859344,low_volume_high_growth_low_seasonality
